time,measurement,value
2023-08-10 07:46:58.819760+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:59.027420+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:59.181924+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:59.707736+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:59.865250+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:00.019054+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:00.178804+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:00.330799+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:00.484011+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:00.806674+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:01.160290+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:01.368026+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:02.291851+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:02.441327+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:02.590925+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:02.925811+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:03.078831+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:03.496948+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:03.706928+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:03.874438+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:04.029003+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:04.716131+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:04.871616+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:05.024164+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:05.183425+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:05.647408+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:05.851695+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:06.266031+00:00,dc_bus_voltage,0.0
2023-08-10 07:47:06.644575+00:00,dc_bus_voltage,0.0
